mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6,contrast_7,zcr,rms,mfcc_delta_1,mfcc_delta_2,mfcc_delta_3,mfcc_delta_4,mfcc_delta_5,mfcc_delta_6,mfcc_delta_7,mfcc_delta_8,mfcc_delta_9,mfcc_delta_10,mfcc_delta_11,mfcc_delta_12,mfcc_delta_13,speaker,session
-208.1482,93.47441,-3.5939696,-7.048869,4.334892,22.918016,-8.866752,0.9355128,-21.243622,18.834032,-2.6387272,16.474947,-16.221088,0.4313803,0.3358644,0.39090937,0.4537854,0.6015851,0.63423187,0.55718666,0.72109264,0.63084716,0.46648195,0.5050641,0.5596731,16.063609637571513,10.998165917061762,14.664265911679962,15.007681141744706,18.842455025415642,16.08076265140788,23.544648721892035,0.14748313210227273,0.094120786,3.72974,-1.996498,0.6169109,-0.9488243,0.29346445,0.6754097,-0.58320534,0.15150772,-0.5172422,-0.10173824,-0.27599928,0.17484713,-0.36059147,David,03
-124.90737,102.732376,-6.0492096,-3.2101724,10.035289,22.482195,-19.82643,-10.916649,-26.574926,15.223205,-7.341562,19.228655,-23.492098,0.5153377,0.31378707,0.19840218,0.2599391,0.3545595,0.50393724,0.4560037,0.4464797,0.54972184,0.4216437,0.38673314,0.38910314,15.550424376414195,12.773074899948368,16.05107290375175,16.193250504616017,21.31885904129609,18.225319263855052,24.77076375671858,0.1717196377840909,0.15214871,-4.7648487,-0.9347769,2.4951262,0.50891477,0.891296,0.91150707,0.15012407,0.78150004,-0.4640248,0.29468158,-0.5269153,-0.27812356,0.45480344,David,03
-133.79039,101.816475,22.5468,-2.5350592,-2.9993403,27.490332,-19.549614,-11.499439,-33.10594,7.454326,-11.68765,17.821087,-21.47003,0.46776563,0.2062149,0.1973967,0.22399062,0.30722567,0.3732091,0.33657664,0.4070637,0.39595377,0.50339735,0.5186381,0.6172599,16.670661789255213,14.987841529944149,19.67842617053291,17.23261271984937,21.275853092173694,18.553523657427807,25.69530594526738,0.14789373224431818,0.1830669,2.0244799,4.375361,-2.0827844,0.4403405,-0.016460828,-0.44182366,0.7782293,-0.6717304,-0.11287134,-0.38001254,-0.25344685,0.5543457,-0.44464988,David,03
-121.25984,130.79587,14.952015,-12.909006,-14.372308,29.186298,-7.196271,-12.056402,-40.021618,-1.9182662,-3.0944262,19.898485,-20.68968,0.56906813,0.27646893,0.28517526,0.41081217,0.47465408,0.4205984,0.27978542,0.25931808,0.30567446,0.36268613,0.37270516,0.48957518,18.706620001281234,16.6340657857365,21.94731804663558,19.972251317720346,21.183848744713977,17.74763875926973,25.05508121389934,0.10677823153409091,0.20620552,-2.5064929,-0.77861124,1.2166725,0.618591,-0.6055575,0.45705414,-0.15308912,0.013816969,0.692823,0.012814099,-0.051267147,-0.14796819,0.39016524,David,03
-212.97714,109.42425,10.305158,-8.444134,-6.160112,36.96523,-6.650513,-2.9613166,-29.641432,1.2039381,4.4883847,20.237036,-16.013674,0.5546427,0.38935092,0.43109253,0.60428035,0.7245255,0.7400274,0.40837184,0.40620288,0.37719774,0.35115364,0.28171948,0.38569462,18.361885895904667,12.907607076180987,18.205979554111266,17.967737166263138,19.2253969909073,17.160497114294444,24.34312459265071,0.11060680042613637,0.09915721,-4.9629426,-2.0311105,-0.25618082,0.4487694,0.8720961,-0.03287815,-0.029041898,0.36170563,0.43237802,0.6807618,0.2360794,-0.29909423,0.3973908,David,03
-224.93822,74.967354,-4.941293,-5.194794,2.6544394,33.467155,-8.401339,-1.5506297,-23.17618,10.417934,0.68024725,14.947292,-14.148855,0.3536441,0.30979457,0.29665124,0.42650792,0.71826273,0.67024,0.4063524,0.45862463,0.5482432,0.54113156,0.48407677,0.32478526,17.303814552795476,13.152650736220307,16.083753139560677,16.593531298781084,19.595930902699777,16.04557619203297,24.76138384072595,0.15763716264204544,0.07549639,3.7930548,-1.4520007,0.19052553,0.025089532,0.6495447,0.034013763,-0.5713175,-0.19564447,0.14168157,-0.10983241,-0.014709273,-0.0037458213,0.16507979,David,03
-139.11551,107.65068,-4.7730985,-10.287413,-3.685237,23.542,-4.311118,-4.134916,-34.56498,-1.0686942,4.417914,12.266495,-20.6087,0.47103798,0.393874,0.39490458,0.5026891,0.7264728,0.6730836,0.42710954,0.4020301,0.4024072,0.40581235,0.4377227,0.4274604,18.050281297847732,14.116789914101211,16.408138700501585,17.543705836836327,18.792141303767224,17.115855471123986,23.810927034754254,0.13481001420454544,0.17869079,0.83411425,1.6380088,0.89933705,0.009804076,-0.053004503,-0.2108634,0.0070767403,-0.09805698,-0.7911327,-0.53754234,-0.5863275,0.32686034,0.2596282,David,03
-122.94729,123.7342,1.3806465,-10.091033,-6.6016216,27.519182,-9.128897,-11.181775,-39.837368,-5.1807218,3.077075,11.913268,-24.870941,0.4203168,0.38157216,0.2905851,0.3374926,0.41688746,0.5945658,0.52095705,0.352873,0.34414664,0.3342364,0.46776792,0.49732858,18.175957642871307,15.153373176887571,18.630566738740473,18.09432233839519,19.88597825891153,18.3917221175293,25.361359796972508,0.10898659446022728,0.19620496,0.25973412,-1.8783835,1.0647511,0.6195214,-0.12283449,1.0749959,-0.39741534,-0.08688874,0.52051884,0.10108278,-0.52365214,-0.43510315,-0.043641675,David,03
-104.485695,123.58613,-7.405519,-5.7590866,0.9984703,30.087866,-17.91258,-19.276192,-32.305862,3.8981695,-2.8237557,10.870208,-26.6763,0.26385486,0.23966011,0.26352474,0.27692464,0.37254468,0.4258652,0.4045416,0.5477369,0.47311136,0.48539087,0.35184175,0.28818175,18.308276508823695,16.10922094425511,20.673278286669845,19.384567631796884,24.146626808929184,18.908771924220716,25.266067901663963,0.10822088068181818,0.2162035,4.0508566,-0.49980336,-1.3736829,-1.7005742,1.5473293,0.53655916,0.07443822,-0.7542521,-0.69495225,1.1451524,-0.39822197,-0.07469538,-0.16872774,David,03
-93.96679,125.447266,-22.972565,1.4263428,14.692401,22.281588,-25.446754,-21.208944,-27.021223,6.012785,-10.2934065,11.024861,-20.453041,0.2789769,0.28526077,0.33691552,0.29867914,0.36764526,0.39187565,0.47142407,0.5326836,0.46004125,0.44970074,0.4517107,0.30094707,18.65886667471119,18.45005932116937,21.258417721753435,19.455649733869503,24.33460589776296,17.78119325366499,25.093257107129883,0.08756880326704546,0.21075101,-3.6034591,1.3187917,0.34688628,1.5066689,0.8929491,-0.8550778,-0.17317466,0.88920903,0.29096293,-0.3998206,-0.264775,0.24125051,0.16543394,David,03
-153.97003,111.70202,1.6409992,15.962992,23.960207,16.390003,-20.675364,-4.88148,-29.237408,-0.76402473,-16.488258,17.815676,-20.519653,0.41079703,0.34031922,0.38664237,0.46302307,0.39537695,0.3068301,0.35819337,0.48469782,0.50171864,0.4471836,0.45375526,0.44384393,17.70162675921828,15.196921650653952,19.420221182121903,15.86749188407171,20.678735744221648,17.532869704133056,26.24360869359731,0.08675870028409091,0.1242526,1.0265683,-0.53339964,-0.26995122,1.2810233,-1.2683562,-1.4204978,0.37681082,1.3734288,-0.7062463,-0.5622508,0.1129307,0.80725265,-1.029482,David,03
-227.65485,72.74311,29.262646,17.98753,15.332779,17.988348,-11.297121,14.783584,-27.16919,2.5972023,-10.007196,22.023327,-20.536919,0.52763325,0.38892308,0.4304819,0.54527336,0.4519777,0.3941131,0.41652882,0.5074186,0.58410907,0.5606135,0.47844264,0.5212323,16.927454954960243,12.300954266176483,16.56138539980787,13.542569556846699,17.70734258909123,17.68059210434183,26.582809842212956,0.11466841264204546,0.067630015,-1.1313926,-3.5306094,2.0058951,-1.114533,-1.2430218,1.7825933,0.00492964,-0.2560845,0.605273,0.54762787,0.7166737,-0.17269965,-0.012196368,David,03
-225.60655,65.50113,21.975916,6.8456798,10.7297735,24.555286,-12.827976,11.587329,-22.186022,10.028294,-6.0067806,18.826235,-14.94429,0.5509403,0.36919796,0.36322588,0.41620418,0.43372184,0.48113966,0.43572176,0.47628316,0.46501064,0.5133371,0.6124431,0.63623214,16.58139802577397,10.817421314975176,15.20389640913303,13.553906412888601,16.587008381323617,17.160226051965278,25.227164585515016,0.15150035511363635,0.054477096,-5.6871476,-1.0609368,-0.47681093,-1.716134,-0.4495488,1.1956714,0.25819317,0.13514179,1.03219,0.9986435,0.12572552,-0.03604163,0.5789621,David,03
-263.36316,69.45865,11.675125,-0.35509655,8.208371,29.316998,-8.414109,11.0104,-18.462654,16.044436,-4.3918285,17.974396,-9.915096,0.53686863,0.46883658,0.52656305,0.5177771,0.5593591,0.6330764,0.5566346,0.6034319,0.47926998,0.5281605,0.65057474,0.62231904,18.47184103288414,9.229684298127573,14.558652278760862,13.891122748480349,16.91209475591631,15.75465459247092,24.176884671260243,0.10651189630681818,0.041365072,-3.3084562,1.2098527,-1.3346127,0.30450857,0.058008756,-0.08726606,0.7292475,0.40363443,0.2894182,0.2723851,-0.3440575,-0.29923704,0.27709785,David,03
-183.9774,92.16977,-13.752271,-2.82552,7.0759935,22.746132,-13.160812,-8.80217,-19.752062,9.841043,-5.4223866,12.52562,-13.27348,0.44961625,0.48340568,0.37985095,0.36336514,0.5128425,0.6581895,0.48548114,0.4781252,0.5255595,0.50759834,0.44785425,0.41406557,19.067605157521793,14.151534601631484,16.530423214917313,16.47039800307546,21.415942708697944,16.251540228634017,22.931616735436776,0.08873401988636363,0.16524816,6.144293,1.6384917,-1.8870479,0.8575401,-0.042731117,-0.2812753,-0.65793645,-1.2535555,-0.037365746,-0.75703806,-0.19810916,0.10470322,-0.44702765,David,03
-53.683426,90.87041,-24.86482,-2.810138,5.676729,21.306194,-26.678333,-20.52232,-26.763702,6.1435246,-7.8162613,11.773544,-18.135881,0.498296,0.3745697,0.21098226,0.25581664,0.4650891,0.40027457,0.32792738,0.41532743,0.3749224,0.39719006,0.4202281,0.45780915,19.11627300456487,15.879920534014538,19.22370639173883,19.108700878367003,23.662420891265445,18.94097525154329,24.16236194336959,0.17969859730113635,0.29270768,-0.13538824,-4.440483,1.9498509,-0.9528008,0.00013425133,1.753587,-0.43898535,0.71825653,-0.03999042,-0.012648558,-0.6447539,-0.46757957,0.14012171,David,03
-57.275467,93.48412,-23.496199,-6.9975643,-2.515364,25.025024,-20.31529,-17.960783,-31.13106,8.400521,-7.505029,11.346897,-16.739351,0.5354132,0.34828758,0.18688832,0.18201007,0.37895796,0.52641636,0.3692155,0.36481392,0.38621396,0.34740403,0.4181883,0.4642209,18.244784613790884,15.802335135292275,18.38648695450418,18.0925638855007,22.463558650491777,19.02347533752508,24.32402867463132,0.17753462357954544,0.26467332,1.2695793,1.6439859,-1.0095425,-0.096733026,-0.3262734,-0.33361265,1.3447517,-0.35696194,-0.032808863,-0.44091243,-0.068461105,-0.20181565,-0.13462582,David,03
-66.37131,107.45056,-25.460243,-12.479635,-15.214705,30.09155,-3.8394835,-11.465585,-30.353996,9.347253,-4.5916524,14.914126,-16.654009,0.3480063,0.28591478,0.26634175,0.35900447,0.6430552,0.72427094,0.46152973,0.37877408,0.2906752,0.25939772,0.30233935,0.31250402,18.689000717466705,15.853121579940211,17.124252703454076,17.0358972135657,21.088414284860068,19.253726002110795,24.105476365822664,0.12396795099431818,0.25232437,-4.0873895,-3.4931877,2.389594,-0.15628771,0.2806369,1.1890808,-1.0807444,0.8944215,0.76222473,0.47525904,0.39052457,0.19803277,0.59153944,David,03
-68.39062,109.55783,-22.305641,-9.503742,-15.254584,24.636059,-10.501349,-12.665753,-29.10836,7.6216187,0.19192158,17.031485,-19.033674,0.31501865,0.3981949,0.3366919,0.3431607,0.5878862,0.6598181,0.463739,0.3702736,0.34637502,0.32252336,0.3719896,0.28222033,17.641380812923057,13.898223563084914,17.0181564917815,15.989168943271881,22.22924379319986,19.59670455878488,23.65799525838837,0.13543146306818182,0.23451477,1.0632707,-0.8547256,-0.24168879,0.4509454,-0.2130401,-0.19881655,-0.6984755,-0.68188936,0.06443666,0.3015765,0.75107896,-0.09541559,0.002507161,David,03
-96.459015,112.894485,-24.83687,-2.128413,3.719128,22.960228,-19.966894,-23.183804,-29.55822,11.005077,-9.652582,16.440416,-19.026503,0.36147612,0.28680623,0.20462221,0.30185035,0.39185378,0.35907316,0.43997556,0.5428405,0.53952473,0.44846466,0.29267395,0.28087497,19.339590844797723,15.64222913617237,19.731071798319558,18.752924290152794,24.85366789739638,19.990212182978905,24.564057821477665,0.10731090198863637,0.18848792,3.5902123,0.52153206,-1.656271,0.0014362768,0.69194216,-1.0090121,0.086305566,-0.321193,0.5367801,0.39076787,-0.68479675,0.28276196,-0.18730353,David,03
-111.25689,87.57858,-5.796769,-5.31411,-2.2102807,31.55266,-10.213752,-13.357273,-27.242865,13.586541,-11.846696,16.67324,-14.282932,0.42344573,0.41617715,0.237863,0.23909168,0.46464425,0.38012323,0.34005806,0.45368683,0.49465007,0.49497482,0.39220744,0.43082133,18.89495977944007,16.53898815125209,19.559543426258525,19.891208931181286,22.280167524890103,20.014721314307288,25.256596855061765,0.17737926136363635,0.17415029,4.934317,0.6564436,0.8012542,0.363385,-0.8900109,-0.71094185,-0.3254881,-0.32437995,0.39093477,-0.037833907,-0.5592461,-0.27928784,0.33824864,David,03
-91.06037,85.91458,-2.3409162,-5.960733,-3.5124376,30.83598,-10.362954,-6.600818,-30.333204,10.693036,-10.163264,22.862934,-17.151785,0.43959978,0.46723282,0.22137336,0.25491488,0.4893467,0.40462065,0.30064154,0.29928577,0.4342861,0.54113877,0.38836432,0.4290967,18.708546356878397,18.822010362407806,20.747111031012754,20.611910470563778,21.165290682228196,19.000846161664125,26.579813867365274,0.16521661931818182,0.21568394,-0.8809048,3.4671285,-0.5206829,-0.1079503,0.88512427,-0.5018202,0.7283736,-0.8852455,-0.72585624,-0.55524766,-0.33548364,-0.14261107,-0.09872382,David,03
-108.59262,123.4732,-11.578515,-10.216573,23.563091,34.992863,-18.487518,-27.249939,-37.64129,13.094229,-16.582502,18.815254,-18.530153,0.27698568,0.27378038,0.14860737,0.20916438,0.29038122,0.39260358,0.41710475,0.4957359,0.6303846,0.41332328,0.23740983,0.27731755,19.279679222627887,20.77455891223504,24.72821084297664,22.84067703165887,25.72297793146024,17.06051183355473,24.693356048174635,0.0849609375,0.22561164,-0.8777773,0.16119307,0.24877314,0.46368608,1.075348,0.5558026,-0.7831169,-0.7898226,-0.51868796,1.1975155,-0.46435544,-0.43278626,-0.55776656,David,03
-139.01582,122.64981,0.4664818,-3.1025703,28.976336,37.348885,-24.312645,-26.406221,-44.242603,14.739346,-13.581034,12.805592,-23.10851,0.23089252,0.1673809,0.14771341,0.15370299,0.32991716,0.57165,0.63356185,0.5702197,0.2763563,0.3871785,0.37945512,0.26123676,19.372953006885954,20.636466641138664,24.15608649163356,21.19851449233241,25.615468852280753,15.98081125096043,25.499891137573467,0.11214932528409091,0.17109403,-0.9193754,0.91849005,-0.41846094,-0.5103271,-0.003245072,0.17835087,-0.80145353,0.1449205,-0.32816797,0.05697984,-0.11293359,0.3829122,0.018710671,David,03
-146.55214,127.017235,-0.025624665,-0.74969864,22.197765,25.05116,-21.444977,-13.594006,-47.46259,11.128285,-8.394937,15.220865,-24.143644,0.3624717,0.39349014,0.25396726,0.2067873,0.2653826,0.452726,0.6649008,0.4725934,0.26600406,0.3006183,0.59887034,0.39518297,17.37710550899702,18.246230766052857,21.498204836472713,18.393904402491696,22.56212978210038,16.28158670944472,26.298462914998684,0.1158447265625,0.13248155,-0.918676,1.754202,-0.46467122,-1.7328807,-0.43868697,0.19890274,0.6015781,-0.5840365,0.2220199,-0.09406915,0.44552848,-0.27874103,0.41238138,David,03
-184.88599,124.0854,3.042518,-10.822205,7.0877666,18.804535,-9.191599,-6.118836,-39.527225,11.174207,-7.5887723,17.878645,-18.666159,0.5428147,0.39246014,0.33829892,0.3563647,0.44887426,0.47395793,0.4492717,0.3596653,0.34297106,0.49809238,0.5810301,0.55989283,15.48431810842071,13.437156223349914,17.376118880233335,16.968963428706715,19.600839230035806,16.44581823007079,25.893929395445706,0.12694202769886365,0.099366575,-1.1265069,-4.2955565,0.6033755,1.4360065,-0.21945791,-0.54546094,-0.58618283,0.9747585,0.7122987,0.13893181,-0.01599024,0.22311516,-0.051683307,David,03
-229.53651,76.92166,11.129437,-10.999121,2.474501,25.573261,-7.2294064,2.4669557,-28.527239,16.738518,-8.2368765,21.62551,-15.967739,0.6406611,0.4451393,0.340803,0.33569136,0.46217728,0.55624,0.38080502,0.3277443,0.41463664,0.5233071,0.580272,0.6193398,17.252179398273924,10.922513854266098,13.856164463485994,15.072981196190245,18.563183680681274,16.1335264137051,26.23927653769806,0.18653453480113635,0.040539306,-4.8254457,-2.3513927,2.1587846,0.8270983,-0.120025784,0.50585514,-0.27742717,0.69493884,0.1546506,0.26843703,-0.5062347,-0.17569083,-0.020261358,David,03
-145.2643,74.55712,4.0375056,-11.104799,-1.0308945,15.940704,-10.357377,-2.3446743,-26.350859,12.593844,-3.7443922,16.737871,-17.558397,0.3063112,0.22046591,0.261052,0.3417513,0.49929264,0.46472827,0.32454965,0.41263562,0.40765217,0.4317505,0.48864746,0.5947139,19.92718339779541,15.579788653345718,18.857369505614262,17.67406957855472,19.797361015616843,16.692433712087787,24.11991125451383,0.13617498224431818,0.19669138,3.7221558,0.6201145,-0.06281832,1.0109849,0.57217383,-0.43893892,-0.3003068,-0.8682573,0.102800846,-0.55807567,-0.23584257,-0.24123596,-0.28819743,David,03
-62.86024,99.77351,-7.1218443,-7.316509,-11.701447,6.8425035,-13.290634,-8.323892,-28.481468,5.861487,-3.7359245,16.917324,-18.40151,0.36353892,0.24347076,0.3395508,0.19222474,0.25564015,0.38973406,0.26914907,0.26356924,0.3152641,0.2773406,0.4037378,0.4071824,19.49927381271077,19.942266773515417,23.76552152585456,18.872353085783217,21.325941298300854,17.6460602008021,23.478909142479395,0.08213112571022728,0.31680262,4.9431305,0.25920722,-1.4787476,-0.2834756,-2.0428193,-0.68117654,0.48244905,-0.096480004,0.1611568,0.28516582,-0.30388114,0.6681606,-0.018884908,David,03
-76.71894,110.120705,-9.128025,2.7061403,-6.788567,14.620523,-17.590881,-14.234269,-31.865765,3.5319052,-5.921007,18.522066,-21.333616,0.43210906,0.48005483,0.31790623,0.26079383,0.3737343,0.2856387,0.16519369,0.25015542,0.2702041,0.43617755,0.40268967,0.35911253,17.502993135871147,16.95665746737169,20.908669791451224,17.745242608833532,21.599045156156603,18.54155687260462,24.865984692489917,0.0770263671875,0.24854831,-2.0049465,2.4974642,-0.19960889,-0.78334504,-1.2721767,-0.37399614,1.7862662,0.30023664,-0.20351309,0.27134135,-0.4770505,0.12710403,0.6253945,David,03
-94.04385,128.22993,-15.041623,0.081147626,5.1383266,18.576332,-8.511506,-12.055762,-40.147495,0.24131946,-6.933128,16.796822,-26.9173,0.44352376,0.40927947,0.3029347,0.2878643,0.39724693,0.46874726,0.42531803,0.32843363,0.30835244,0.32130456,0.37754175,0.3209816,16.406672873027777,13.84610107247292,18.704445926013772,16.625746246761718,20.28620546983203,18.0103244651114,25.84793379147591,0.08988813920454546,0.20008837,-4.5796127,-0.7783964,0.8957411,-0.7387176,0.5918988,0.78537595,0.4818673,0.5303843,-0.021035705,0.7801046,-0.2511029,0.35300243,0.06552436,David,03
-84.853935,126.27296,-14.132126,-8.99463,-8.292916,14.551206,1.0146205,-10.791338,-38.364735,1.5573947,-4.5505633,18.20233,-20.766068,0.5385639,0.32583618,0.25264704,0.31945026,0.30447528,0.43472368,0.4355219,0.37871435,0.32690465,0.21391465,0.29428932,0.38123485,16.987123857836533,14.937886379264462,19.843884331204656,19.345194558715676,20.023489909061254,17.889747715499155,24.777310798200002,0.10502485795454546,0.21816397,-0.6409073,-0.34976056,1.14756,1.3720628,0.747977,-0.8868646,-1.302395,-0.27541864,0.34744024,-0.04889005,-0.09978188,0.011927074,-0.45574874,David,03
-91.01807,97.74243,5.48543,-2.716939,-12.209408,21.354305,-9.447221,-15.2055025,-36.105404,4.933218,4.434579,14.103592,-20.008331,0.64828134,0.2699715,0.2582554,0.4079977,0.21597247,0.31889153,0.39685184,0.51729953,0.4113516,0.20229591,0.3502215,0.5626062,18.146540063337735,17.11532074367564,22.139302502727787,20.32090168775363,20.788378322226606,18.883053524992757,24.08532786200361,0.1416015625,0.22891103,-1.251146,-3.2490606,0.54662925,0.8286021,0.97606635,1.1152564,-0.6766848,0.20874748,0.49058148,0.014032277,0.13222188,-0.1386325,0.4172561,David,03
-126.290886,91.55756,23.30915,1.9422566,2.9136324,27.944914,-12.11312,-9.690002,-36.206024,-0.6114679,-1.5298812,15.489005,-20.693047,0.6572306,0.4263797,0.3244882,0.40216634,0.27836356,0.33774814,0.46373323,0.51749915,0.42640382,0.27497327,0.48059872,0.57022965,17.59301786628927,14.494512251075621,19.782495044572013,17.52568663361733,19.624564134105082,19.345475462352702,24.695034016201213,0.19126198508522727,0.16036141,-3.6638262,1.3161315,2.3092108,-0.5048435,-0.23074025,0.1807488,0.4548001,0.5701535,-0.34618166,-0.6045223,-1.2312455,0.09483684,0.23119213,David,03
-180.91077,107.45115,18.4075,4.0477524,8.822936,17.90476,-3.7148895,-3.7048256,-29.067577,-6.8623185,-12.334543,23.60666,-18.408579,0.5978386,0.42747602,0.39293697,0.35793582,0.3420177,0.3564654,0.43376014,0.49351403,0.42727235,0.5194389,0.51007444,0.6203668,16.425288521142594,12.091624516832901,18.257074472329332,15.897428879860263,18.876440448775444,17.33488908149062,25.182794638319937,0.11341441761363637,0.11514194,-5.725651,-0.5845867,0.8223994,-0.426229,-0.10372968,0.32621285,0.5364359,0.41467315,0.55456614,0.8326016,-0.025744617,-0.45273447,0.627218,David,03
-243.19405,95.54709,-2.3173418,0.25168696,10.660341,22.836021,-7.5465198,-1.9302827,-22.77295,4.369434,-6.745677,19.450489,-15.1249275,0.4161967,0.39340448,0.41545963,0.39861974,0.45486644,0.6126091,0.558619,0.50263447,0.61816686,0.59242404,0.6040862,0.45477593,17.35739132634621,11.539743837666798,16.409790607209597,15.324694698671125,18.9419442930624,15.875993022448835,24.364424305075957,0.09630237926136363,0.057069506,-2.958141,-0.91995776,0.24640422,0.2474474,0.41724536,0.28724435,-0.2592785,1.1386096,0.3170127,1.0175407,-0.32768297,-0.92671245,-0.13373046,David,03
-155.3797,85.192535,-11.782788,-10.902187,3.8844633,26.003084,-16.058203,-3.6350603,-21.111706,12.911538,-4.7790446,13.384754,-18.067587,0.34782264,0.2772252,0.28739744,0.32503673,0.3782674,0.5404999,0.4935624,0.43261406,0.57088315,0.54612803,0.6041877,0.5561287,17.525906228356106,13.37152657816475,17.099665462068803,16.136494261347988,20.941008760841203,16.75775111491839,24.71307668162782,0.1571377840909091,0.15789092,4.1420026,1.832404,-0.47079334,-0.532939,-0.63947487,0.12719855,0.55485404,0.10865781,-0.524624,-0.6926453,-0.14907841,-0.043784495,-0.31872198,David,03
-46.73337,103.5177,-23.064184,-5.5732956,11.461251,16.008919,-22.740395,-13.777993,-29.35351,3.4175005,-8.883491,14.060307,-23.635714,0.3077986,0.26617733,0.16473658,0.17303701,0.20183758,0.20597762,0.23180889,0.2410933,0.4341427,0.50957865,0.55742705,0.4335974,18.721967035733226,18.88391474908898,22.329198456800725,18.229180685383003,22.47885252619132,19.061749515090703,25.139907954739616,0.12067205255681818,0.29307434,-4.957378,-1.5438591,2.9485567,0.0069758836,0.9799675,0.97007066,-0.6512866,-0.09023818,-1.1528476,-0.55443925,0.2664196,-0.08049961,-0.15204789,David,03
-78.00593,110.53516,-14.5005,-2.7345903,11.152172,20.94911,-15.401714,-12.574011,-40.111618,-0.019353043,-8.178313,12.400266,-20.320328,0.31719133,0.18961598,0.19981287,0.2559327,0.3037863,0.2881494,0.26721153,0.38415816,0.49696743,0.45799044,0.311209,0.2447979,18.79518883600521,17.915390518348644,22.860841906094695,19.19168158788857,21.460872847976688,19.11462715522472,25.444706734462304,0.1180419921875,0.25350392,-3.8709,1.6588581,1.1423194,0.027386796,-0.040043063,-0.3208887,0.45961893,0.22232729,0.09516432,-0.43265632,-0.09807474,-0.112839505,0.09413543,David,03
-90.72602,109.4461,2.7794664,-7.6859145,1.045782,20.849783,-10.791314,-10.925901,-40.84856,-1.2548695,-4.253307,19.264189,-19.89459,0.29484102,0.24152474,0.31528333,0.30248082,0.41418058,0.39194643,0.40927076,0.39677516,0.30775765,0.31236503,0.42356202,0.45334646,18.56844438577411,17.343792283624026,20.27688009521435,19.212232826843234,20.286787843789355,19.221207922825485,25.86167838134354,0.12873979048295456,0.2113892,3.0482347,3.709747,-3.9478004,1.5190895,0.72487265,-2.0265293,0.7564482,-1.2477779,0.46857435,-0.5704021,-0.7320137,0.5551267,-0.0459362,David,03
-102.29528,118.46292,-10.671759,10.0396385,13.705765,4.9020553,-15.902115,-9.867445,-30.53402,-2.3624187,-14.0824795,26.024553,-19.028336,0.36753786,0.3598085,0.44060382,0.348927,0.34742424,0.35110778,0.3974247,0.42444485,0.32453376,0.3960873,0.5002046,0.54457146,16.921868262232177,15.624712791934014,18.89018435758638,16.67414156129544,21.691722826986613,19.265268735131986,25.91786554018754,0.10150701349431818,0.15718646,-0.71547276,-2.1344874,-0.1344279,1.6312984,1.2905407,0.12898809,-0.8505905,-0.0011828921,0.35695636,-0.020583738,-0.14544183,0.07213602,0.29090106,David,03
-113.318695,110.61653,-19.4632,13.063284,16.873692,12.814652,-11.691653,-3.1030385,-21.484112,1.2759538,-14.651855,16.779951,-16.268581,0.42900485,0.36845693,0.43061122,0.4701526,0.42053887,0.46654004,0.46462825,0.5687761,0.59228903,0.5122742,0.44720423,0.40060118,15.942150363550974,13.43399650202133,16.894778950050853,15.329040080348811,21.067629532966162,18.069857667845337,23.29802706205169,0.10268332741477272,0.1522206,2.015575,0.003649923,-1.0021685,-1.41128,-1.476625,0.8396173,1.0888362,0.9802343,-0.6136661,0.079154514,0.7210607,-0.28712016,-0.3322407,David,03
-108.251686,106.24312,-12.82261,3.463238,5.499002,22.113863,-9.198922,-6.106578,-23.359411,6.3489213,-3.3984156,14.531717,-20.469429,0.35744607,0.35937932,0.33331487,0.36476898,0.48850203,0.5986443,0.68215173,0.65738434,0.44976652,0.35458973,0.3208051,0.35300243,17.07371260054929,13.682543953801094,18.795333973832083,17.132450079416103,20.22637816990711,17.161707950733703,22.12718459059163,0.105224609375,0.19935313,-2.711859,2.2322314,0.15547843,0.2462068,0.20422786,0.98266715,-0.15467133,-0.9383276,-0.34711182,-0.13815142,0.54938734,-0.47419903,-0.27322388,David,03
-126.37222,112.59448,-2.871738,6.984297,15.016452,23.353418,-12.712312,-16.467852,-32.5676,5.8050137,-2.9636765,17.672386,-25.219349,0.30773672,0.2887456,0.265496,0.20795387,0.27498946,0.43225053,0.62105614,0.71278524,0.4310504,0.271205,0.35978016,0.31595528,18.31150936109312,15.30563844426958,20.36484269399247,18.898375551644563,20.908808028019745,17.62341352282888,23.431722348218717,0.08067737926136363,0.16699792,-3.0313876,1.0244391,0.4389964,0.8758137,1.0116771,-0.26803613,-0.051646695,-0.48403695,-0.33433858,-0.40335515,0.077213876,-0.25436175,0.17009057,David,03
